Recall,Precision
0.9999731218922188,0.5009627684642833
0.9999731218922188,0.5009695141656793
0.9999731218922188,0.5009762600487456
0.9999731218922188,0.5009830061134901
0.9999731218922188,0.5009897523599197
0.9999731218922188,0.500996498788042
0.9999731218922188,0.5010032453978642
0.9999731218922188,0.5010099921893937
0.9999731218922188,0.5010167391626379
0.9999731218922188,0.501023486317604
0.9999731218922188,0.5010302336542993
0.9999731218922188,0.5010369811727314
0.9999731218922188,0.5010437288729075
0.9999731218922188,0.5010504767548349
0.9999731218922188,0.501057224818521
0.9999731218922188,0.5010639730639731
0.9999731218922188,0.5010707214911986
0.9999731218922188,0.5010774701002048
0.9999731218922188,0.501084218890999
0.9999731218922188,0.5010909678635886
0.9999731218922188,0.501097717017981
0.9999731218922188,0.5011044663541835
0.9999731218922188,0.5011112158722034
0.9999731218922188,0.5011179655720481
0.9999731218922188,0.5011247154537251
0.9999731218922188,0.5011314655172414
0.9999731218922188,0.5011382157626045
0.9999731218922188,0.501144966189822
0.9999731218922188,0.5011517167989008
0.9999731218922188,0.5011584675898486
0.9999731218922188,0.5011652185626726
0.9999731218922188,0.5011719697173802
0.9999731218922188,0.5011787210539786
0.9999731218922188,0.5011854725724755
0.9999731218922188,0.5011922242728779
0.9999731218922188,0.5011989761551933
0.9999731218922188,0.5012057282194291
0.9999731218922188,0.5012124804655925
0.9999731218922188,0.501219232893691
0.9999731218922188,0.5012259855037319
0.9999731218922188,0.5012327382957225
0.9999731218922188,0.5012394912696702
0.9999731218922188,0.5012462444255824
0.9999731218922188,0.5012529977634663
0.9999731218922188,0.5012597512833296
0.9999731218922188,0.5012665049851792
0.9999731218922188,0.5012732588690227
0.9999731218922188,0.5012800129348676
0.9999731218922188,0.5012867671827209
0.9999731218922188,0.5012935216125903
0.9999731218922188,0.5013002762244829
0.9999731218922188,0.5013070310184062
0.9999731218922188,0.5013137859943676
0.9999731218922188,0.5013205411523742
0.9999731218922188,0.5013272964924337
0.9999731218922188,0.5013340520145533
0.9999731218922188,0.5013408077187403
0.9999731218922188,0.5013475636050022
0.9999731218922188,0.5013543196733462
0.9999731218922188,0.5013610759237798
0.9999731218922188,0.5013678323563102
0.9999731218922188,0.501374588970945
0.9999731218922188,0.5013813457676913
0.9999731218922188,0.5013881027465567
0.9999731218922188,0.5013948599075484
0.9999731218922188,0.5014016172506739
0.9999731218922188,0.5014083747759404
0.9999731218922188,0.5014151324833553
0.9999731218922188,0.5014218903729262
0.9999731218922188,0.5014286484446601
0.9999731218922188,0.5014354066985646
0.9999731218922188,0.501442165134647
0.9999731218922188,0.5014489237529147
0.9999731218922188,0.501455682553375
0.9999731218922188,0.5014624415360354
0.9999731218922188,0.5014692007009031
0.9999731218922188,0.5014759600479856
0.9999731218922188,0.5014827195772902
0.9999731218922188,0.5014894792888241
0.9999731218922188,0.5014962391825951
0.9999731218922188,0.5015029992586102
0.9999731218922188,0.5015097595168769
0.9999731218922188,0.5015165199574027
0.9999731218922188,0.5015232805801947
0.9999731218922188,0.5015300413852604
0.9999731218922188,0.5015368023726072
0.9999731218922188,0.5015435635422424
0.9999731218922188,0.5015503248941735
0.9999731218922188,0.5015570864284077
0.9999731218922188,0.5015638481449526
0.9999731218922188,0.5015706100438153
0.9999731218922188,0.5015773721250034
0.9999731218922188,0.5015841343885241
0.9999731218922188,0.501590896834385
0.9999731218922188,0.5015976594625932
0.9999731218922188,0.5016044222731563
0.9999731218922188,0.5016111852660815
0.9999731218922188,0.5016179484413763
0.9999731218922188,0.5016247117990481
0.9999731218922188,0.5016314753391041
0.9999731218922188,0.5016382390615519
0.9999731218922188,0.5016450029663988
0.9999731218922188,0.5016517670536521
0.9999731218922188,0.5016585313233192
0.9999731218922188,0.5016652957754075
0.9999731218922188,0.5016720604099245
0.9999731218922188,0.5016788252268773
0.9999731218922188,0.5016855902262737
0.9999731218922188,0.5016923554081206
0.9999731218922188,0.5016991207724257
0.9999731218922188,0.5017058863191963
0.9999731218922188,0.5017126520484397
0.9999731218922188,0.5017194179601634
0.9999731218922188,0.5017261840543747
0.9999731218922188,0.5017329503310811
0.9999731218922188,0.50173971679029
0.9999731218922188,0.5017464834320086
0.9999731218922188,0.5017532502562443
0.9999731218922188,0.5017600172630046
0.9999731218922188,0.5017667844522968
0.9999731218922188,0.5017735518241284
0.9999731218922188,0.5017803193785066
0.9999731218922188,0.5017870871154391
0.9999731218922188,0.501793855034933
0.9999731218922188,0.5018006231369957
0.9999731218922188,0.5018073914216348
0.9999731218922188,0.5018141598888575
0.9999731218922188,0.5018209285386711
0.9999731218922188,0.5018276973710832
0.9999731218922188,0.5018344663861012
0.9999731218922188,0.5018412355837324
0.9999731218922188,0.5018480049639842
0.9999731218922188,0.5018547745268639
0.9999731218922188,0.501861544272379
0.9999731218922188,0.5018683142005369
0.9999731218922188,0.501875084311345
0.9999731218922188,0.5018818546048105
0.9999731218922188,0.5018886250809411
0.9999731218922188,0.501895395739744
0.9999731218922188,0.5019021665812265
0.9999731218922188,0.5019089376053963
0.9999731218922188,0.5019157088122606
0.9999731218922188,0.5019224802018267
0.9999731218922188,0.5019292517741022
0.9999731218922188,0.5019360235290943
0.9999731218922188,0.5019427954668105
0.9999731218922188,0.5019495675872583
0.9999731218922188,0.501956339890445
0.9999731218922188,0.5019631123763779
0.9999731218922188,0.5019698850450645
0.9999731218922188,0.5019766578965121
0.9999731218922188,0.5019834309307284
0.9999731218922188,0.5019902041477203
0.9999731218922188,0.5019969775474957
0.9999731218922188,0.5020037511300617
0.9999731218922188,0.5020105248954257
0.9999731218922188,0.5020172988435952
0.9999731218922188,0.5020240729745776
0.9999731218922188,0.5020308472883803
0.9999731218922188,0.5020376217850107
0.9999731218922188,0.5020443964644761
0.9999731218922188,0.502051171326784
0.9999731218922188,0.5020579463719418
0.9999731218922188,0.5020647215999569
0.9999731218922188,0.5020714970108365
0.9999731218922188,0.5020782726045884
0.9999731218922188,0.5020850483812197
0.9999731218922188,0.502091824340738
0.9999731218922188,0.5020986004831505
0.9999731218922188,0.5021053768084647
0.9999731218922188,0.502112153316688
0.9999731218922188,0.5021189300078279
0.9999731218922188,0.5021257068818917
0.9999731218922188,0.5021324839388868
0.9999731218922188,0.5021392611788207
0.9999731218922188,0.5021460386017006
0.9999731218922188,0.5021528162075342
0.9999731218922188,0.5021595939963287
0.9999731218922188,0.5021663719680916
0.9999731218922188,0.5021731501228303
0.9999731218922188,0.502179928460552
0.9999731218922188,0.5021867069812646
0.9999731218922188,0.5021934856849749
0.9999731218922188,0.5022002645716909
0.9999731218922188,0.5022070436414195
0.9999731218922188,0.5022138228941685
0.9999731218922188,0.502220602329945
0.9999731218922188,0.5022273819487567
0.9999731218922188,0.5022341617506109
0.9999731218922188,0.5022409417355149
0.9999731218922188,0.5022477219034762
0.9999731218922188,0.5022545022545023
0.9999731218922188,0.5022612827886004
0.9999731218922188,0.5022680635057781
0.9999731218922188,0.5022748444060429
0.9999731218922188,0.5022816254894019
0.9999731218922188,0.5022884067558627
0.9999731218922188,0.5022951882054328
0.9999731218922188,0.5023019698381196
0.9999731218922188,0.5023087516539303
0.9999731218922188,0.5023155336528725
0.9999731218922188,0.5023223158349536
0.9999731218922188,0.5023290982001809
0.9999731218922188,0.5023358807485621
0.9999731218922188,0.5023426634801043
0.9999731218922188,0.502349446394815
0.9999731218922188,0.5023562294927018
0.9999731218922188,0.5023630127737719
0.9999731218922188,0.5023697962380329
0.9999731218922188,0.5023765798854921
0.9999731218922188,0.5023833637161569
0.9999731218922188,0.5023901477300349
0.9999731218922188,0.5023969319271333
0.9999731218922188,0.5024037163074596
0.9999731218922188,0.5024105008710213
0.9999731218922188,0.5024172856178258
0.9999731218922188,0.5024240705478804
0.9999731218922188,0.5024308556611927
0.9999731218922188,0.5024376409577701
0.9999731218922188,0.5024444264376199
0.9999731218922188,0.5024512121007495
0.9999731218922188,0.5024579979471665
0.9999731218922188,0.5024647839768783
0.9999731218922188,0.5024715701898922
0.9999731218922188,0.5024783565862158
0.9999731218922188,0.5024851431658562
0.9999731218922188,0.5024919299288213
0.9999731218922188,0.5024987168751182
0.9999731218922188,0.5025055040047544
0.9999731218922188,0.5025122913177373
0.9999731218922188,0.5025190788140744
0.9999731218922188,0.5025258664937732
0.9999731218922188,0.5025326543568409
0.9999731218922188,0.5025394424032851
0.9999731218922188,0.5025462306331131
0.9999731218922188,0.5025530190463325
0.9999731218922188,0.5025598076429507
0.9999731218922188,0.5025665964229751
0.9999731218922188,0.502573385386413
0.9999731218922188,0.5025801745332721
0.9999731218922188,0.5025869638635596
0.9999731218922188,0.5025937533772831
0.9999731218922188,0.5026005430744498
0.9999731218922188,0.5026073329550674
0.9999731218922188,0.5026141230191432
0.9999731218922188,0.5026209132666847
0.9999731218922188,0.5026277036976993
0.9999731218922188,0.5026344943121943
0.9999731218922188,0.5026412851101774
0.9999731218922188,0.5026480760916558
0.9999731218922188,0.5026548672566372
0.9999731218922188,0.5026616586051288
0.9999731218922188,0.5026684501371381
0.9999731218922188,0.5026752418526725
0.9999731218922188,0.5026820337517396
0.9999731218922188,0.5026888258343467
0.9999731218922188,0.5026956181005013
0.9999731218922188,0.5027024105502108
0.9999731218922188,0.5027092031834827
0.9999731218922188,0.5027159960003243
0.9999731218922188,0.5027227890007432
0.9999731218922188,0.5027295821847467
0.9999731218922188,0.5027363755523425
0.9999731218922188,0.5027431691035378
0.9999731218922188,0.5027499628383401
0.9999731218922188,0.5027567567567568
0.9999731218922188,0.5027635508587954
0.9999731218922188,0.5027703451444634
0.9999731218922188,0.5027771396137681
0.9999731218922188,0.5027839342667171
0.9999731218922188,0.5027907291033178
0.9999731218922188,0.5027975241235776
0.9999731218922188,0.5028043193275039
0.9999731218922188,0.5028111147151043
0.9999731218922188,0.5028179102863862
0.9999731218922188,0.502824706041357
0.9999731218922188,0.502831501980024
0.9999731218922188,0.502838298102395
0.9999731218922188,0.5028450944084771
0.9999731218922188,0.5028518908982781
0.9999731218922188,0.5028586875718051
0.9999731218922188,0.5028654844290658
0.9999731218922188,0.5028722814700675
0.9999731218922188,0.5028790786948176
0.9999731218922188,0.5028858761033238
0.9999731218922188,0.5028926736955934
0.9999731218922188,0.5028994714716338
0.9999731218922188,0.5029062694314526
0.9999731218922188,0.5029130675750572
0.9999731218922188,0.5029198659024549
0.9999731218922188,0.5029266644136533
0.9999731218922188,0.5029334631086598
0.9999731218922188,0.5029402619874819
0.9999731218922188,0.5029470610501271
0.9999731218922188,0.5029538602966027
0.9999731218922188,0.5029606597269163
0.9999731218922188,0.5029674593410753
0.9999731218922188,0.5029742591390872
0.9999731218922188,0.5029810591209594
0.9999731218922188,0.5029878592866993
0.9999731218922188,0.5029946596363145
0.9999731218922188,0.5030014601698123
0.9999731218922188,0.5030082608872004
0.9999731218922188,0.503015061788486
0.9999731218922188,0.5030218628736767
0.9999731218922188,0.5030286641427799
0.9999731218922188,0.503035465595803
0.9999731218922188,0.5030422672327537
0.9999731218922188,0.5030490690536393
0.9999731218922188,0.5030558710584672
0.9999731218922188,0.503062673247245
0.9999731218922188,0.5030694756199799
0.9999731218922188,0.5030762781766798
0.9999731218922188,0.5030830809173518
0.9999731218922188,0.5030898838420035
0.9999731218922188,0.5030966869506424
0.9999731218922188,0.5031034902432757
0.9999731218922188,0.5031102937199113
0.9999731218922188,0.5031170973805563
0.9999731218922188,0.5031239012252184
0.9999731218922188,0.5031307052539049
0.9999731218922188,0.5031375094666234
0.9999731218922188,0.5031443138633812
0.9999731218922188,0.503151118444186
0.9999731218922188,0.5031579232090451
0.9999731218922188,0.5031647281579659
0.9999731218922188,0.5031715332909561
0.9999731218922188,0.503178338608023
0.9999731218922188,0.503185144109174
0.9999731218922188,0.5031919497944168
0.9999731218922188,0.5031987556637587
0.9999731218922188,0.5032055617172072
0.9999731218922188,0.5032123679547699
0.9999731218922188,0.503219174376454
0.9999731218922188,0.5032259809822672
0.9999731218922188,0.5032327877722169
0.9999731218922188,0.5032395947463106
0.9999731218922188,0.5032464019045558
0.9999731218922188,0.5032532092469598
0.9999731218922188,0.5032600167735303
0.9999731218922188,0.5032668244842746
0.9999731218922188,0.5032736323792003
0.9999731218922188,0.5032804404583148
0.9999731218922188,0.5032872487216254
0.9999731218922188,0.50329405716914
0.9999731218922188,0.5033008658008657
0.9999731218922188,0.5033076746168103
0.9999731218922188,0.503314483616981
0.9999731218922188,0.5033212928013854
0.9999731218922188,0.5033281021700309
0.9999731218922188,0.503334911722925
0.9999731218922188,0.5033417214600753
0.9999731218922188,0.503348531381489
0.9999731218922188,0.503355341487174
0.9999731218922188,0.5033621517771374
0.9999731218922188,0.5033689622513868
0.9999731218922188,0.5033757729099297
0.9999731218922188,0.5033825837527737
0.9999731218922188,0.5033893947799262
0.9999731218922188,0.5033962059913945
0.9999731218922188,0.5034030173871863
0.9999731218922188,0.5034098289673089
0.9999731218922188,0.5034166407317701
0.9999731218922188,0.503423452680577
0.9999731218922188,0.5034302648137373
0.9999731218922188,0.5034370771312584
0.9999731218922188,0.5034438896331479
0.9999731218922188,0.5034507023194132
0.9999731218922188,0.5034575151900619
0.9999731218922188,0.5034643282451012
0.9999731218922188,0.5034711414845389
0.9999731218922188,0.5034779549083823
0.9999731218922188,0.5034847685166389
0.9999731218922188,0.5034915823093163
0.9999731218922188,0.5034983962864219
0.9999731218922188,0.5035052104479631
0.9999731218922188,0.5035120247939476
0.9999731218922188,0.5035188393243828
0.9999731218922188,0.5035256540392762
0.9999731218922188,0.5035324689386352
0.9999731218922188,0.5035392840224674
0.9999731218922188,0.5035460992907801
0.9999731218922188,0.5035529147435811
0.9999731218922188,0.5035597303808776
0.9999731218922188,0.5035665462026773
0.9999731218922188,0.5035733622089875
0.9999731218922188,0.503580178399816
0.9999731218922188,0.5035869947751699
0.9999731218922188,0.5035938113350569
0.9999731218922188,0.5036006280794846
0.9999731218922188,0.5036074450084602
0.9999731218922188,0.5036142621219915
0.9999731218922188,0.5036210794200858
0.9999731218922188,0.5036278969027507
0.9999731218922188,0.5036347145699936
0.9999731218922188,0.5036415324218221
0.9999731218922188,0.5036483504582436
0.9999731218922188,0.5036551686792657
0.9999731218922188,0.5036619870848958
0.9999731218922188,0.5036688056751415
0.9999731218922188,0.5036756244500101
0.9999731218922188,0.5036824434095094
0.9999731218922188,0.5036892625536467
0.9999731218922188,0.5036960818824294
0.9999731218922188,0.5037029013958652
0.9999731218922188,0.5037097210939615
0.9999731218922188,0.5037165409767259
0.9999731218922188,0.5037233610441658
0.9999731218922188,0.5037301812962888
0.9999731218922188,0.5037370017331022
0.9999731218922188,0.5037438223546138
0.9999731218922188,0.5037506431608308
0.9999731218922188,0.5037574641517609
0.9999731218922188,0.5037642853274116
0.9999731218922188,0.5037711066877902
0.9999731218922188,0.5037779282329046
0.9999731218922188,0.5037847499627619
0.9999731218922188,0.5037915718773698
0.9999731218922188,0.5037983939767356
0.9999731218922188,0.5038052162608672
0.9999731218922188,0.5038120387297719
0.9999731218922188,0.503818861383457
0.9999731218922188,0.5038256842219303
0.9999731218922188,0.5038325072451992
0.9999731218922188,0.5038393304532712
0.9999731218922188,0.5038461538461538
0.9999731218922188,0.5038529774238546
0.9999731218922188,0.503859801186381
0.9999731218922188,0.5038666251337406
0.9999731218922188,0.5038734492659407
0.9999731218922188,0.5038802735829891
0.9999731218922188,0.5038870980848932
0.9999731218922188,0.5038939227716603
0.9999731218922188,0.5039007476432983
0.9999731218922188,0.5039075726998145
0.9999731218922188,0.5039143979412163
0.9999731218922188,0.5039212233675114
0.9999731218922188,0.5039280489787072
0.9999731218922188,0.5039348747748114
0.9999731218922188,0.5039417007558313
0.9999731218922188,0.5039485269217745
0.9999731218922188,0.5039553532726485
0.9999731218922188,0.5039621798084608
0.9999731218922188,0.5039690065292189
0.9999731218922188,0.5039758334349305
0.9999731218922188,0.5039826605256028
0.9999731218922188,0.5039894878012435
0.9999731218922188,0.5039963152618603
0.9999731218922188,0.5040031429074603
0.9999731218922188,0.5040099707380513
0.9999731218922188,0.5040167987536408
0.9999731218922188,0.5040236269542363
0.9999731218922188,0.5040304553398453
0.9999731218922188,0.5040372839104753
0.9999731218922188,0.5040441126661338
0.9999731218922188,0.5040509416068284
0.9999731218922188,0.5040577707325665
0.9999731218922188,0.5040646000433557
0.9999731218922188,0.5040714295392036
0.9999731218922188,0.5040782592201176
0.9999731218922188,0.5040850890861053
0.9999731218922188,0.5040919191371741
0.9999731218922188,0.5040987493733317
0.9999731218922188,0.5041055797945855
0.9999731218922188,0.5041124104009431
0.9999731218922188,0.5041192411924119
0.9999731218922188,0.5041260721689996
0.9999731218922188,0.5041329033307136
0.9999731218922188,0.5041397346775615
0.9999731218922188,0.5041465662095507
0.9999731218922188,0.5041533979266888
0.9999731218922188,0.5041602298289833
0.9999731218922188,0.5041670619164419
0.9999731218922188,0.504173894189072
0.9999731218922188,0.5041807266468811
0.9999731218922188,0.5041875592898767
0.9999731218922188,0.5041943921180664
0.9999731218922188,0.5042012251314577
0.9999731218922188,0.5042080583300581
0.9999731218922188,0.5042148917138752
0.9999731218922188,0.5042217252829165
0.9999731218922188,0.5042285590371897
0.9999731218922188,0.504235392976702
0.9999731218922188,0.504242227101461
0.9999731218922188,0.5042490614114745
0.9999731218922188,0.5042558959067498
0.9999731218922188,0.5042627305872945
0.9999731218922188,0.5042695654531161
0.9999731218922188,0.5042764005042222
0.9999731218922188,0.5042832357406203
0.9999731218922188,0.5042900711623178
0.9999731218922188,0.5042969067693225
0.9999731218922188,0.5043037425616418
0.9999731218922188,0.5043105785392832
0.9999731218922188,0.5043174147022542
0.9999731218922188,0.5043242510505626
0.9999731218922188,0.5043310875842156
0.9999731218922188,0.5043379243032209
0.9999731218922188,0.5043447612075861
0.9999731218922188,0.5043515982973186
0.9999731218922188,0.504358435572426
0.9999731218922188,0.5043652730329158
0.9999731218922188,0.5043721106787956
0.9999731218922188,0.5043789485100729
0.9999731218922188,0.5043857865267554
0.9999731218922188,0.5043926247288504
0.9999731218922188,0.5043994631163654
0.9999731218922188,0.5044063016893082
0.9999731218922188,0.5044131404476864
0.9999731218922188,0.5044199793915072
0.9999731218922188,0.5044268185207782
0.9999731218922188,0.5044336578355072
0.9999731218922188,0.5044404973357016
0.9999731218922188,0.5044473370213689
0.9999731218922188,0.5044541768925167
0.9999731218922188,0.5044610169491526
0.9999731218922188,0.504467857191284
0.9999731218922188,0.5044746976189185
0.9999731218922188,0.5044815382320637
0.9999731218922188,0.5044883790307271
0.9999731218922188,0.5044952200149163
0.9999731218922188,0.5045020611846387
0.9999731218922188,0.5045089025399021
0.9999731218922188,0.5045157440807139
0.9999731218922188,0.5045225858070815
0.9999731218922188,0.5045294277190128
0.9999731218922188,0.504536269816515
0.9999731218922188,0.5045431120995959
0.9999731218922188,0.5045499545682629
0.9999731218922188,0.5045567972225236
0.9999731218922188,0.5045636400623855
0.9999731218922188,0.5045704830878563
0.9999731218922188,0.5045773262989435
0.9999731218922188,0.5045841696956546
0.9999731218922188,0.504591013277997
0.9999731218922188,0.5045978570459786
0.9999731218922188,0.5046047009996066
0.9999731218922188,0.5046115451388888
0.9999731218922188,0.5046183894638328
0.9999731218922188,0.5046252339744459
0.9999731218922188,0.5046320786707359
0.9999731218922188,0.5046389235527101
0.9999731218922188,0.5046457686203762
0.9999731218922188,0.5046526138737419
0.9999731218922188,0.5046594593128145
0.9999731218922188,0.5046663049376018
0.9999731218922188,0.504673150748111
0.9999731218922188,0.50467999674435
0.9999731218922188,0.5046868429263264
0.9999731218922188,0.5046936892940475
0.9999731218922188,0.5047005358475208
0.9999731218922188,0.5047073825867542
0.9999731218922188,0.504714229511755
0.9999731218922188,0.504721076622531
0.9999731218922188,0.5047279239190894
0.9999731218922188,0.5047347714014381
0.9999731218922188,0.5047416190695845
0.9999731218922188,0.5047484669235361
0.9999731218922188,0.5047553149633006
0.9999731218922188,0.5047621631888856
0.9999731218922188,0.5047690116002985
0.9999731218922188,0.5047758601975469
0.9999731218922188,0.5047827089806385
0.9999731218922188,0.5047895579495807
0.9999731218922188,0.5047964071043812
0.9999731218922188,0.5048032564450475
0.9999731218922188,0.5048101059715872
0.9999731218922188,0.5048169556840078
0.9999731218922188,0.5048238055823168
0.9999731218922188,0.504830655666522
0.9999731218922188,0.5048375059366307
0.9999731218922188,0.5048443563926507
0.9999731218922188,0.5048512070345894
0.9999731218922188,0.5048580578624545
0.9999731218922188,0.5048649088762536
0.9999731218922188,0.504871760075994
0.9999731218922188,0.5048786114616836
0.9999731218922188,0.5048854630333297
0.9999731218922188,0.5048923147909401
0.9999731218922188,0.5048991667345222
0.9999731218922188,0.5049060188640836
0.9999731218922188,0.5049128711796319
0.9999731218922188,0.5049197236811748
0.9999731218922188,0.5049265763687196
0.9999731218922188,0.5049334292422741
0.9999731218922188,0.5049402823018458
0.9999731218922188,0.5049471355474423
0.9999731218922188,0.5049539889790711
0.9999731218922188,0.5049608425967398
0.9999731218922188,0.504967696400456
0.9999731218922188,0.5049745503902273
0.9999731218922188,0.5049814045660613
0.9999731218922188,0.5049882589279655
0.9999731218922188,0.5049951134759474
0.9999731218922188,0.5050019682100148
0.9999731218922188,0.5050088231301751
0.9999731218922188,0.505015678236436
0.9999731218922188,0.5050225335288049
0.9999731218922188,0.5050293890072896
0.9999731218922188,0.5050362446718974
0.9999731218922188,0.5050431005226362
0.9999731218922188,0.5050499565595135
0.9999731218922188,0.5050568127825367
0.9999731218922188,0.5050636691917135
0.9999731218922188,0.5050705257870515
0.9999731218922188,0.5050773825685583
0.9999731218922188,0.5050842395362414
0.9999731218922188,0.5050910966901083
0.9999731218922188,0.5050979540301669
0.9999731218922188,0.5051048115564245
0.9999731218922188,0.5051116692688887
0.9999731218922188,0.5051185271675672
0.9999731218922188,0.5051253852524676
0.9999731218922188,0.5051322435235974
0.9999731218922188,0.5051391019809642
0.9999731218922188,0.5051459606245757
0.9999731218922188,0.5051528194544394
0.9999731218922188,0.5051596784705626
0.9999731218922188,0.5051665376729534
0.9999731218922188,0.5051733970616191
0.9999731218922188,0.5051802566365673
0.9999731218922188,0.5051871163978057
0.9999731218922188,0.5051939763453417
0.9999731218922188,0.5052008364791831
0.9999731218922188,0.5052076967993373
0.9999731218922188,0.5052145573058121
0.9999731218922188,0.5052214179986149
0.9999731218922188,0.5052282788777533
0.9999731218922188,0.5052351399432351
0.9999731218922188,0.5052420011950677
0.9999731218922188,0.5052488626332586
0.9999731218922188,0.5052557242578157
0.9999731218922188,0.5052625860687463
0.9999731218922188,0.5052694480660582
0.9999731218922188,0.5052763102497589
0.9999731218922188,0.505283172619856
0.9999731218922188,0.5052900351763572
0.9999731218922188,0.5052968979192698
0.9999731218922188,0.5053037608486017
0.9999731218922188,0.5053106239643604
0.9999731218922188,0.5053174872665535
0.9999731218922188,0.5053243507551886
0.9999731218922188,0.5053312144302732
0.9999731218922188,0.505338078291815
0.9999731218922188,0.5053449423398215
0.9999731218922188,0.5053518065743005
0.9999731218922188,0.5053586709952593
0.9999731218922188,0.5053655356027058
0.9999731218922188,0.5053724003966475
0.9999731218922188,0.505379265377092
0.9999731218922188,0.5053861305440467
0.9999731218922188,0.5053929958975195
0.9999731218922188,0.5053998614375178
0.9999731218922188,0.5054067271640493
0.9999731218922188,0.5054135930771216
0.9999731218922188,0.5054204591767423
0.9999731218922188,0.5054273254629189
0.9999731218922188,0.5054341919356592
0.9999731218922188,0.5054410585949706
0.9999731218922188,0.5054479254408608
0.9999731218922188,0.5054547924733374
0.9999731218922188,0.505461659692408
0.9999731218922188,0.5054685270980802
0.9999731218922188,0.5054753946903616
0.9999731218922188,0.50548226246926
0.9999731218922188,0.5054891304347826
